Topic,Words,Frequency,Timestamp
-1,"larkin, radcliff, medal, ribbon, oregon",1,1968.949
0,"lohmann, warlord, afghanistan, shsu, maza",1,1968.949
-1,"mcguire, executive, overseas, business, study",1,1976.65
2,"aba, insurance, bond, bank, blanket",1,1976.65
160,"russell, bank, banker, ransom, kidnapings",1,1976.65
-1,"soviet, reagan, subcommittee, mr, political",88,1979.2
0,"naxalites, landless, nadu, pakistani, bengal",3,1979.2
1,"palestinian, israel, israeli, arab, arafat",16,1979.2
3,"klan, hines, wilkinson, klansman, civiletti",1,1979.2
4,"desideria, fassbinder, ambler, film, novel",5,1979.2
7,"libyan, libya, qaddafi, colonel, oil",27,1979.2
13,"turkey, turkish, demirel, ankara, evren",41,1979.2
14,"webster, bureau, casey, fbi, unclassified",2,1979.2
17,"ireland, irish, northern, ira, protestant",23,1979.2
18,"basque, spain, spanish, eta, madrid",19,1979.2
23,"assad, brotherhood, syria, moslem, syrian",1,1979.2
24,"mahler, germany, german, berlin, baumann",7,1979.2
25,"nuclear, nest, device, doyle, material",2,1979.2
28,"quebec, provincial, trudeau, duchaine, canadian",1,1979.2
32,"huac, committee, bentsen, senate, senator",5,1979.2
33,"moslem, indonesian, suharto, indonesia, sudomo",1,1979.2
35,"salvador, el, nicaragua, salvadoran, costa",24,1979.2
37,"hostage, honsowitz, iran, dr, beckwith",5,1979.2
39,"puerto, rico, webster, bomb, extortion",7,1979.2
54,"brigade, italian, italy, red, bologna",28,1979.2
55,"laprade, gray, in, bureau, break",1,1979.2
62,"cuba, cuban, havana, skyjackers, skyjackings",2,1979.2
63,"decreed, peru, jara, belaunde, constitutionality",1,1979.2
64,"south, african, africa, black, namibian",7,1979.2
68,"pope, polish, walesa, vatican, prelate",1,1979.2
71,"swedish, khaddoumi, uppsala, gc, pflp",1,1979.2
72,"marcos, philippine, aquino, manila, filipino",5,1979.2
73,"nato, madrid, soviet, notification, kampelman",1,1979.2
103,"vesco, bribery, subcommittee, multimillion, bribe",1,1979.2
112,"bank, privacy, schwartz, athowe, customer",1,1979.2
119,"croatian, yugoslav, croatia, yugoslavia, serb",1,1979.2
129,"haig, soviet, reagan, union, carter",8,1979.2
130,"argentina, argentine, esquivel, timerman, military",8,1979.2
131,"baghdad, iraq, azzawi, iraqi, hussein",1,1979.2
148,"chapman, haig, affaire, paris, libya",1,1979.2
150,"god, love, spiritual, fearless, spirit",1,1979.2
151,"thatcher, british, britain, pertini, yard",2,1979.2
156,"chile, pinochet, chilean, letelier, allende",9,1979.2
163,"convention, platform, delegate, koch, kennedy",1,1979.2
195,"tekere, mugabe, zimbabwe, bennett, bodyguard",6,1979.2
198,"soviet, union, moscow, liberation, intelligence",8,1979.2
202,"mchenry, stain, knit, brook, tight",1,1979.2
203,"laqueur, soviet, guevara, revolutionary, decter",3,1979.2
206,"plo, reagan, lebanon, sadat, unrwa",3,1979.2
213,"human, right, lefever, roth, policy",3,1979.2
234,"falvey, mcgorty, mccorty, harrison, mullin",1,1979.2
244,"lockwood, enact, convene, harold, commonplace",1,1979.2
245,"israel, reactor, kennedy, dinner, senator",2,1979.2
249,"export, fcia, exporting, product, holden",1,1979.2
269,"intelligence, order, reagan, agency, carter",8,1979.2
278,"reagan, hostage, carter, soviet, obligation",2,1979.2
288,"israeli, lebanese, lebanon, guerrilla, israel",2,1979.2
-1,"reagan, lebanon, french, israel, mr",153,1981.75
0,"sikh, punjab, gandhi, india, pakistan",17,1981.75
1,"israel, israeli, palestinian, arab, jewish",45,1981.75
4,"nbc, film, boll, viewer, novel",9,1981.75
5,"grasse, perfume, artificial, airline, shearwater",1,1981.75
6,"fundamentalism, religious, freedman, psychiatry, worsen",1,1981.75
7,"libyan, libya, qaddafi, colonel, malta",10,1981.75
8,"outboard, iran, romberg, aircraft, motor",2,1981.75
13,"armenian, turkish, turkey, turk, genocide",25,1981.75
14,"bureau, webster, abscam, guideline, fbi",3,1981.75
15,"student, evans, preventive, event, conflict",1,1981.75
16,"polisario, oau, mengistu, summit, morocco",1,1981.75
17,"ireland, irish, northern, ira, british",35,1981.75
18,"basque, spanish, eta, spain, madrid",21,1981.75
20,"french, france, mitterrand, paris, defferre",8,1981.75
21,"mubarak, egypt, libyan, cairo, egyptian",2,1981.75
23,"marine, gemayel, syrian, assad, vice",1,1981.75
24,"german, raf, tet, gratz, schmidt",3,1981.75
25,"nuclear, uranium, enriched, weapon, atomic",5,1981.75
30,"geoffrey, howe, sir, whitelaw, viscount",2,1981.75
32,"guideline, bureau, rodino, compromise, infiltrate",1,1981.75
35,"salvador, nicaragua, salvadoran, el, costa",42,1981.75
37,"embassy, kidnapper, hostage, marine, beirut",2,1981.75
38,"jingle, virus, iliad, musical, envelope",1,1981.75
39,"webster, puerto, bureau, rican, incident",6,1981.75
40,"taiwan, garchik, chen, chiang, gang",1,1981.75
53,"clinic, abortion, webster, bureau, parenthood",7,1981.75
54,"brigade, italian, dozier, italy, red",13,1981.75
57,"betancur, assembly, annan, waldheim, general",3,1981.75
60,"greek, greece, athens, papandreou, shara",6,1981.75
62,"cuban, cuba, alarcon, grenada, estevez",3,1981.75
63,"peru, lima, guerrilla, ayacucho, schumacher",3,1981.75
64,"south, africa, african, black, pretoria",22,1981.75
65,"olympic, game, olympics, athlete, angeles",4,1981.75
68,"pope, vatican, priest, church, popieluszko",3,1981.75
72,"marcos, philippine, filipino, opposition, cagayan",3,1981.75
73,"nato, shultz, brussels, week, scourge",1,1981.75
89,"mine, ship, sea, bottom, water",1,1981.75
103,"gilmour, macdermott, jury, judge, mcleavy",1,1981.75
106,"european, common, adjustment, harmonizaton, undermanning",1,1981.75
111,"assad, syria, mitterrand, israel, meridor",2,1981.75
112,"card, bank, fraud, counterfeit, altered",1,1981.75
121,"marine, beirut, lebanon, commander, command",29,1981.75
125,"tamil, sri, lanka, sinhalese, jayewardene",7,1981.75
126,"shi, feeling, arab, resentment, lebanon",2,1981.75
129,"reagan, soviet, haig, moscow, administration",8,1981.75
130,"alfonsin, argentina, argentine, peronist, peron",19,1981.75
131,"iraq, iraqi, baghdad, iran, regime",2,1981.75
134,"corporation, robot, westchester, grumman, nassau",1,1981.75
135,"lebanon, shiite, iranian, lebanese, revolution",2,1981.75
145,"drug, marijuana, chapple, abuse, thc",2,1981.75
150,"love, god, spiritual, bible, evil",1,1981.75
151,"thatcher, british, reagan, britain, margaret",4,1981.75
156,"chile, pinochet, chilean, augusto, siege",5,1981.75
163,"mondale, hart, platform, convention, delegate",1,1981.75
178,"helicopter, mine, sea, rh, egypt",1,1981.75
195,"matabeleland, mugabe, nkomo, zimbabwe, rebel",3,1981.75
198,"soviet, palmer, east, european, espionage",1,1981.75
203,"history, spread, modern, psychically, seismographic",1,1981.75
206,"lebanon, reagan, marine, neill, beirut",9,1981.75
213,"human, right, roth, obligation, international",2,1981.75
223,"protocol, safire, conflict, convention, geneva",1,1981.75
244,"danger, society, precaution, meinhoff, medium",1,1981.75
245,"lebanon, israel, israeli, carlson, lebanese",2,1981.75
252,"shultz, reagan, mr, speech, soviet",5,1981.75
269,"primer, intelligence, chamorro, reagan, mcfarlane",3,1981.75
288,"israeli, lebanon, lebanese, israel, arens",5,1981.75
290,"export, contract, abrogate, trade, sanction",1,1981.75
-1,"libya, reagan, european, terrorist, action",267,1984.3
0,"sikh, gandhi, india, pakistan, minister",5,1984.3
1,"israeli, arafat, israel, palestinian, peres",15,1984.3
2,"touche, serve, director, bank, survey",1,1984.3
4,"paw, cat, station, mastrosimone, film",3,1984.3
5,"airport, travel, airline, tourism, flight",11,1984.3
7,"libya, libyan, qaddafi, reagan, colonel",54,1984.3
8,"iranian, iran, tehran, khomeini, shiite",1,1984.3
10,"yamani, saudi, arabia, ization, alleck",1,1984.3
13,"rabin, turkey, shearith, turkish, istanbul",1,1984.3
17,"tyrie, ireland, irish, ira, protestant",4,1984.3
18,"basque, eta, spain, madrid, spanish",5,1984.3
20,"french, france, chirac, paris, abdallah",20,1984.3
21,"mubarak, egyptian, egypt, cairo, semiofficial",1,1984.3
23,"assad, papandreou, syrian, syria, minister",3,1984.3
24,"german, germany, stammheim, kohl, berlin",5,1984.3
25,"nuclear, keefe, plutonium, plant, weapon",3,1984.3
28,"quebecers, trudeau, quebec, canada, quebecois",1,1984.3
30,"pindling, bahamas, communique, drug, commonwealth",1,1984.3
35,"salvador, nicaragua, nicaraguan, salvadoran, el",11,1984.3
37,"hostage, lebanon, beirut, captor, release",20,1984.3
39,"jdl, fleischman, soobzokov, nazi, bombing",5,1984.3
48,"television, aspin, clarke, scowcroft, former",1,1984.3
50,"kahane, mccloskey, rabbi, applauds, audience",1,1984.3
53,"abortion, clinic, radford, bureau, wattleton",3,1984.3
54,"italian, italy, brigade, red, tarantelli",5,1984.3
57,"resolution, assembly, adopted, nation, vote",3,1984.3
60,"greece, greek, athens, athans, tourlite",5,1984.3
63,"peru, garcia, decree, lima, shining",2,1984.3
64,"south, botswana, africa, black, sharpeville",2,1984.3
66,"saraiva, carvalho, padilla, otelo, portuguese",1,1984.3
68,"pope, archbishop, vatican, cardinal, francis",4,1984.3
71,"palme, sweden, stockholm, swedish, meins",1,1984.3
72,"aquino, marcos, philippine, filipino, imelda",1,1984.3
73,"european, nato, alliance, europe, summit",2,1984.3
77,"moroccan, bourzaim, synagogue, morocco, casablanca",1,1984.3
82,"percent, poll, respondent, reduce, harris",1,1984.3
85,"mexico, border, mexican, smuggler, etzioni",1,1984.3
95,"immigration, alien, service, million, illegal",1,1984.3
104,"demographic, immensely, east, unjust, middle",2,1984.3
106,"interpol, kendall, european, eu, organization",1,1984.3
108,"dr, definition, psychological, field, terrorist",3,1984.3
119,"yugoslav, belgrade, yugoslavia, croatian, serbian",1,1984.3
121,"marine, beirut, lebanese, fadlallah, lebanon",3,1984.3
125,"tamil, sri, lankan, lanka, jayewardene",2,1984.3
126,"arab, palestinian, qaddafi, nidal, israeli",9,1984.3
129,"reagan, soviet, haig, administration, arm",13,1984.3
135,"lebanon, suicide, shiite, israeli, hezbollah",2,1984.3
139,"rukns, gang, transmitter, antitank, fort",1,1984.3
145,"drug, narcotic, latin, trafficking, cultivation",1,1984.3
146,"bentsen, budget, senator, fusion, bureau",1,1984.3
150,"god, spiritual, love, prayer, divine",3,1984.3
151,"thatcher, treaty, extradition, libya, britain",14,1984.3
156,"chile, pinochet, objection, vote, fails",1,1984.3
165,"poll, europe, percent, jaffee, adult",2,1984.3
178,"egypt, cairo, egyptian, plane, hijacker",2,1984.3
195,"mugabe, zimbabwe, bennett, minister, tekere",1,1984.3
199,"tunisia, raid, tunisian, bouziri, essebsi",1,1984.3
202,"discreet, tenacious, patient, relentlessly, erosive",1,1984.3
203,"commager, ford, murder, laqueur, eilan",2,1984.3
206,"lebanon, reagan, syria, syrian, marine",5,1984.3
222,"asean, reagan, philippine, southeast, summit",1,1984.3
223,"accident, international, cooperation, particular, deterred",1,1984.3
228,"student, abroad, study, enrollment, program",1,1984.3
239,"fence, capitol, constituent, representative, perquisite",1,1984.3
242,"klinghoffer, opera, achille, lauro, hijacking",2,1984.3
244,"western, terrorist, definition, stage, order",3,1984.3
245,"lebanon, belmont, lebanese, israeli, breindel",2,1984.3
252,"shultz, yugoslavia, yugoslav, dizdarevic, abbas",6,1984.3
262,"syrian, hindawi, hazi, syria, assad",6,1984.3
278,"reagan, hostage, iran, mcfarlane, carter",5,1984.3
288,"lapid, israeli, lebanon, marakah, southern",1,1984.3
291,"wilkinson, illusion, democracy, obstacle, corsica",1,1984.3
-1,"plo, terrorist, hostage, iranian, mr",116,1986.85
0,"sikh, punjab, ribeiro, gandhi, india",5,1986.85
1,"plo, arafat, palestinian, israel, israeli",70,1986.85
2,"insurance, manager, risk, ransom, groce",2,1986.85
3,"hate, plastic, crime, gun, meese",2,1986.85
4,"audition, playmaker, actor, equity, comedy",2,1986.85
5,"airline, flight, pan, airport, aviation",8,1986.85
6,"morgan, taheri, fundamentalism, woman, demon",2,1986.85
7,"libyan, libya, qaddafi, gadhafi, tripoli",16,1986.85
8,"iran, iranian, mfn, gulf, teheran",6,1986.85
10,"saudi, arabia, shiite, kuwait, mecca",2,1986.85
13,"armenian, turkey, turkish, turk, ottoman",2,1986.85
17,"ira, irish, ireland, british, northern",8,1986.85
18,"basque, spain, spanish, eta, madrid",4,1986.85
20,"french, france, chirac, pasqua, iranian",9,1986.85
23,"syria, syrian, resolution, assad, damascus",2,1986.85
24,"tietmeyer, german, germany, west, faction",2,1986.85
25,"nuclear, reactor, plutonium, energy, material",3,1986.85
27,"korea, north, korean, kim, shultz",3,1986.85
35,"contra, salvadoran, guerrilla, nicaragua, salvador",6,1986.85
37,"hostage, lebanon, hamadei, obeid, higgins",40,1986.85
39,"author, kamen, kupperman, powder, dank",1,1986.85
49,"hashemi, ayatollah, montazeri, iranian, rahman",1,1986.85
52,"thornburgh, runkel, ashcroft, drug, scowcroft",2,1986.85
54,"brigade, italy, italian, red, moro",3,1986.85
60,"greece, greek, athens, rashid, extradition",12,1986.85
63,"peru, shining, path, peruvian, garcia",4,1986.85
64,"south, african, africa, klerk, apartheid",8,1986.85
65,"athlete, olympics, olympic, game, korean",1,1986.85
72,"elefante, miguel, philippine, col, peso",1,1986.85
85,"drug, cartel, mexico, border, mexican",1,1986.85
86,"chandler, ridge, francis, hammer, spillane",1,1986.85
88,"colombia, cartel, colombian, drug, trafficker",6,1986.85
91,"reward, panamanian, noriega, bounty, laine",1,1986.85
95,"alien, immigration, sadd, expel, deport",1,1986.85
101,"child, daughter, word, childhood, plane",1,1986.85
108,"view, nuance, rushdie, counting, salman",1,1986.85
109,"panelist, cedarnon, tiberius, miller, nelson",1,1986.85
117,"youngster, surprise, agers, etz, teen",1,1986.85
123,"florida, tampa, athletics, spa, parakeet",2,1986.85
129,"soviet, gorbachev, reagan, union, treaty",1,1986.85
130,"caputo, argentina, alfonsin, latin, leftist",1,1986.85
135,"nidal, abu, rafsanjani, raufer, plo",2,1986.85
137,"investigation, bureau, solidarity, cispes, committee",2,1986.85
138,"waste, corporation, disposal, toxic, multinational",1,1986.85
142,"japanese, olympics, olympic, red, yook",1,1986.85
144,"scraping, veteran, higgins, marine, vietnam",1,1986.85
145,"drug, narcoterrorism, huallaga, coca, upper",1,1986.85
149,"palmieri, judge, mission, terzi, obligation",1,1986.85
150,"love, god, elisha, spiritual, jesus",1,1986.85
151,"thatcher, picard, medium, britain, british",2,1986.85
156,"chile, chilean, pinochet, grape, risk",2,1986.85
159,"hacker, carlos, vienna, dr, hearst",1,1986.85
165,"incident, bremer, report, nidal, sponsor",2,1986.85
176,"japanese, japan, shibata, npa, chukaku",2,1986.85
182,"spearhead, klein, shuali, israel, israeli",2,1986.85
194,"student, tuition, tougas, massachusetts, dukakis",1,1986.85
198,"soviet, union, webster, moscow, cooperation",8,1986.85
203,"rubenstein, laqueur, revolution, alchemist, pp",2,1986.85
206,"lebanon, reagan, israel, agreement, nir",2,1986.85
220,"paulos, probability, markland, innumerate, intolerably",1,1986.85
237,"hague, court, jurisdiction, moscow, arbitration",1,1986.85
244,"pan, quarrel, neglected, sabotage, villainy",1,1986.85
252,"shultz, tambo, mr, oliver, commending",2,1986.85
262,"syrian, jabril, pflp, gc, syria",7,1986.85
269,"order, assassination, intelligence, reagan, executive",1,1986.85
278,"hostage, jenkins, boren, reagan, rand",2,1986.85
288,"arens, plo, guerrilla, israeli, lebanon",1,1986.85
296,"rushdie, khomeini, satanic, verse, ayatollah",7,1986.85
-1,"iraqi, gulf, iraq, saddam, terrorist",102,1989.4
0,"gandhi, punjab, sikh, hindu, singh",3,1989.4
1,"plo, arafat, palestinian, israel, israeli",33,1989.4
2,"underwriter, coverage, risk, insurance, rate",11,1989.4
4,"brescia, opera, klinghoffer, sellars, kling",3,1989.4
5,"airline, travel, flight, airport, passenger",23,1989.4
7,"libyan, libya, qaddafi, gadhafi, pan",10,1989.4
8,"rafsanjani, cuellar, iran, perez, tehran",1,1989.4
9,"saddam, iraqi, iraq, hussein, bush",11,1989.4
11,"bill, senator, proposal, debate, thurmond",2,1989.4
13,"turkish, turkey, turk, ozal, istanbul",4,1989.4
14,"lefkow, hershman, varelli, fbi, fairfax",2,1989.4
15,"percent, student, fleishman, gulf, scholastic",1,1989.4
17,"ireland, irish, northern, ira, aoh",5,1989.4
18,"basque, seville, spain, parot, bayonne",2,1989.4
20,"naccache, french, france, paris, hostage",2,1989.4
23,"assad, syria, syrian, damascus, gulf",11,1989.4
24,"germany, german, neusel, west, raf",7,1989.4
28,"canada, canadian, toronto, whipple, passenger",1,1989.4
30,"mortar, downing, shell, van, blair",2,1989.4
35,"salvador, salvadoran, cristiani, tireless, el",2,1989.4
36,"nunn, billion, bush, mack, senate",2,1989.4
37,"hostage, lebanon, turner, iran, release",11,1989.4
39,"miami, cohen, puerto, jewish, fbi",2,1989.4
51,"allied, iraqi, kuwait, reported, baghdad",1,1989.4
54,"curcio, italian, brigade, italy, cossiga",2,1989.4
60,"greece, greek, athens, papandreou, rashid",6,1989.4
63,"peru, shining, peruvian, fujimori, path",6,1989.4
64,"mandela, south, klerk, african, africa",5,1989.4
65,"cfl, bonaly, skating, championship, tippett",1,1989.4
70,"cow, thorne, livestock, item, disease",1,1989.4
72,"philippine, aquino, manila, voronin, marcos",2,1989.4
76,"shmonov, kgb, sokolov, shevardnadze, plainclothes",1,1989.4
83,"kerry, gate, bcci, raab, von",1,1989.4
88,"colombia, gaviria, colombian, trafficker, drug",10,1989.4
95,"brochure, krys, getting, abroad, passport",1,1989.4
101,"child, rehearsed, jordan, kid, hysteria",1,1989.4
102,"edwardsville, dickmann, caller, sullivan, victim",1,1989.4
105,"hamide, deportation, mccarran, immigration, mungai",1,1989.4
109,"sullivan, cocaine, commission, lujan, endangered",1,1989.4
112,"clifford, altman, bank, stock, ownership",1,1989.4
113,"london, station, ireland, bomb, british",2,1989.4
117,"homeowner, neighborhood, sunset, juvenile, teen",1,1989.4
126,"arab, oppressed, freivogel, column, gulf",2,1989.4
131,"saddam, baghdad, iraq, hussein, nidal",2,1989.4
137,"cispes, investigation, report, bureau, inquiry",1,1989.4
144,"veteran, memorial, vietnam, haley, ii",2,1989.4
145,"drug, ehrenfeld, narco, legalization, rachel",1,1989.4
155,"gang, pretlow, kramer, morale, drug",2,1989.4
156,"pinochet, chile, aylwin, chilean, guzman",4,1989.4
176,"japan, japanese, tajiri, red, wing",2,1989.4
202,"beep, reader, editorial, topic, press",1,1989.4
217,"hardan, ameen, awad, omar, iraqi",2,1989.4
222,"southeast, bangkok, thailand, asia, thai",1,1989.4
225,"bangkok, lauda, airline, hong, kong",1,1989.4
228,"webster, student, alerting, campus, university",1,1989.4
244,"firedat, surmise, momentarily, harassing, fetched",1,1989.4
245,"israel, missile, israeli, ground, scud",1,1989.4
269,"soviet, gate, maceachin, iran, intelligence",1,1989.4
274,"bangkok, lauda, thai, thailand, thaksin",1,1989.4
278,"turner, carter, brzezinski, hostage, reagan",1,1989.4
280,"arab, najjab, bureau, deyda, interview",6,1989.4
296,"rushdie, teheran, verse, salman, satanic",1,1989.4
-1,"israel, israeli, bombing, clinton, new",138,1991.95
0,"pakistan, india, fuqra, indian, pakistani",7,1991.95
1,"palestinian, israeli, israel, arafat, plo",73,1991.95
2,"pool, insurance, coverage, insurer, loss",20,1991.95
3,"black, wing, bizarre, prominent, plot",1,1991.95
4,"goering, linney, oubliette, williamstown, play",3,1991.95
5,"airport, phillips, aviation, zona, airline",5,1991.95
6,"turabi, islam, muslim, fundamentalism, religion",6,1991.95
7,"libya, libyan, gadhafi, qaddafi, council",32,1991.95
8,"iran, iranian, mujahedeen, mojahedin, tehran",13,1991.95
9,"iraq, saddam, iraqi, hussein, bush",15,1991.95
11,"taggant, bill, abortion, gunpowder, krenek",3,1991.95
13,"turkey, kurdish, turkish, kurd, ankara",4,1991.95
14,"reporter, cup, waiver, credential, committee",4,1991.95
17,"ira, ireland, irish, northern, protestant",30,1991.95
18,"basque, spain, spanish, barcelona, olympic",3,1991.95
19,"transfusion, garretta, sahnoun, hemophiliac, monrovia",1,1991.95
20,"france, french, aristide, iranian, switzerland",5,1991.95
21,"egyptian, egypt, cairo, mubarak, brotherhood",18,1991.95
23,"christopher, assad, hezbollah, peres, syrian",1,1991.95
24,"german, germany, austria, foreigner, neo",4,1991.95
25,"nuclear, survey, plutonium, weapon, laboratory",2,1991.95
27,"korea, north, iaea, plutonium, nuclear",1,1991.95
29,"nypd, page, york, stephanopoulos, kelly",2,1991.95
30,"ira, mainland, wilkinson, london, antiterrorist",1,1991.95
35,"aristide, haiti, haitian, nicaraguan, cedras",3,1991.95
36,"billion, letterman, senate, voted, supercollider",1,1991.95
37,"waite, hostage, lebanon, reward, higgins",3,1991.95
39,"trade, bombing, center, bomb, explosive",16,1991.95
41,"sudan, sudanese, khartoum, turabi, bashir",16,1991.95
46,"alf, animal, webb, mink, peta",3,1991.95
49,"rahman, abdel, sheik, nosair, salameh",39,1991.95
50,"mawjoud, naveh, gunduz, muslim, islam",2,1991.95
53,"abortion, clinic, doctor, gunn, parenthood",12,1991.95
54,"mafia, italian, italy, florence, falcone",5,1991.95
57,"council, un, annan, akashi, boutros",5,1991.95
60,"voigt, anagnostopoulos, greece, stasi, greek",1,1991.95
63,"peru, fujimori, guzman, peruvian, shining",11,1991.95
64,"mandela, south, african, africa, black",7,1991.95
65,"olympics, game, olympic, eldredge, hockey",1,1991.95
66,"padilla, hossfeld, tegucigalpa, garcia, miami",1,1991.95
68,"vincent, priest, aristide, funeral, pope",2,1991.95
73,"claes, european, nato, christopher, iran",1,1991.95
74,"clinton, sudan, lazarte, missile, kupperman",4,1991.95
77,"algeria, algerian, algiers, islamic, salvation",9,1991.95
80,"treshman, abortion, clinic, laskin, brocklesby",1,1991.95
82,"leahy, subcommittee, chairman, liegel, worrying",1,1991.95
83,"culver, kerry, subcommittee, improper, unusual",1,1991.95
85,"cartel, posadas, guadalajara, mexico, mexican",1,1991.95
88,"escobar, colombia, colombian, medellin, pepes",9,1991.95
